Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
27:33.0,-2.098486,4.038452,6.012846,0.608239,-0.515031,-0.835708,-15.577034,-32.768341,-29.495819,-173.758149,-28.486557,-2.531317,0
27:33.1,-1.869313,4.731361,9.823023,0.384509,-0.936657,-0.371318,-15.43808,-33.352737,-28.643921,-170.925657,-28.472618,-4.018498,0
27:33.2,-0.520617,5.2174,12.063414,0.1729,0.885809,0.088685,-14.072334,-32.219017,-31.083374,-173.39432,-27.264372,-0.231125,0
27:33.3,0.219294,4.548142,9.448352,-0.38,0.721133,0.685555,-13.706863,-31.188103,-31.918915,-177.269765,-27.555225,1.741063,0
27:33.4,-0.230371,3.497477,4.268524,-0.194342,0.464276,0.023046,-12.533302,-31.788284,-32.515564,-178.609723,-29.17818,4.098589,0
27:33.5,0.492626,4.65023,8.596474,0.964612,0.233469,0.748327,-15.621193,-32.731346,-29.29483,177.213507,-32.893708,0.625864,0
27:33.6,1.366059,5.065317,10.479408,-0.403791,-0.524792,-0.076273,-15.369522,-32.532738,-30.168488,179.989423,-30.947743,-0.057914,0
27:33.7,3.160228,6.143524,11.37784,0.182868,-0.479567,-0.241244,-16.735619,-32.132835,-30.206268,-179.165311,-29.370993,-2.982295,0
27:33.8,2.111659,4.660109,7.547904,-0.031286,-0.499051,0.019379,-17.033081,-32.74527,-29.2565,-177.203025,-30.801724,-4.191602,0
27:33.9,-0.097896,4.086502,3.436554,0.092265,-0.039473,-0.946557,-14.503014,-35.608551,-26.629242,-172.111641,-34.757128,-2.727804,0
27:34.0,-2.477648,5.569019,5.670358,0.918903,-0.718882,-0.464844,-14.851295,-37.833542,-23.227997,-169.071713,-37.70484,-5.688639,0
27:34.1,-3.168461,8.16552,10.125095,-0.169184,-1.003637,-0.417557,-15.15889,-37.522301,-23.679382,-167.60823,-36.81314,-7.293982,0
27:34.2,0.578248,5.4819,12.578942,-0.444607,1.20901,0.606043,-14.642067,-34.963394,-27.602264,-169.69541,-32.287224,-3.122893,0
27:34.3,1.517993,3.485801,6.946604,-0.135688,1.683576,0.467569,-12.538483,-33.22657,-30.382843,-173.334537,-31.070822,2.37666,0
27:34.4,1.459615,4.714297,4.459077,0.219453,0.743417,0.995363,-15.28965,-33.618683,-29.474945,177.558953,-34.756396,1.435338,0
27:34.5,2.568209,4.86159,8.779842,0.664475,-0.183558,1.499786,-19.237015,-32.992996,-26.827637,171.760939,-36.783565,-3.691108,0
27:34.6,0.640219,5.212461,11.466306,-0.334168,-0.101938,-0.653836,-15.817123,-32.658379,-29.384247,178.79283,-32.61826,0.081229,0
27:34.7,2.344574,7.106023,10.81995,-2.16154,-0.179979,-0.712981,-17.73877,-29.671486,-32.287659,177.257391,-27.592402,-3.646196,0
27:34.8,0.738265,4.016298,5.921686,0.125065,-0.431487,-0.414827,-16.312943,-30.185463,-32.074463,-177.227176,-26.170416,-2.527055,0
27:34.9,-1.825005,4.599934,5.26545,1.127652,-0.469757,-0.639865,-16.326736,-34.119446,-27.519653,-174.224575,-32.434691,-5.227677,0
27:35.0,-1.459315,6.403833,10.205029,0.193816,-0.674423,-0.28723,-17.485023,-34.591667,-26.556244,-173.590059,-33.091509,-7.829852,0
27:35.1,0.116608,5.869444,12.510983,0.675331,1.139776,0.613859,-17.549248,-34.28701,-27.257782,-177.552369,-33.475883,-5.923962,0
27:35.2,1.714235,3.814967,6.960975,0.061642,1.085328,0.140029,-16.091797,-33.592873,-28.722046,-179.772862,-33.316631,-0.693137,0
27:35.3,0.001198,4.168831,3.259173,-0.301936,1.031752,0.124744,-14.683662,-33.031029,-30.37738,176.176119,-34.747715,3.091637,0
27:35.4,0.328716,5.122348,9.183852,0.524865,0.447208,0.965799,-16.346977,-32.840622,-29.523163,172.439222,-35.785346,0.68758,0
27:35.5,0.247286,5.980064,10.073752,-0.572595,-0.297727,-0.603322,-14.862633,-32.158646,-31.22995,177.444383,-32.352967,2.341213,0
27:35.6,3.158582,6.730604,12.312496,-0.845063,-0.279953,-0.229878,-17.120064,-29.789513,-32.194489,176.685499,-28.423336,-2.011983,0
27:35.7,1.074017,3.838019,5.542674,0.154599,-0.779318,-0.225331,-16.140007,-32.495956,-30.703644,-179.150286,-30.798875,-2.5715,0
27:35.8,-1.080603,4.326303,3.699257,0.888018,-0.465517,-0.923387,-16.688278,-36.419815,-26.237213,-175.738215,-36.910269,-4.808322,0
27:35.9,-2.752776,6.451284,9.199569,0.843492,-1.116538,-0.132706,-17.843231,-37.631569,-23.177521,-174.397187,-39.164681,-9.206068,0
27:36.0,-2.556085,8.271948,12.947326,-0.632272,0.20631,-0.343618,-16.220062,-36.759056,-25.515076,-174.962568,-36.80608,-4.472735,0
27:36.1,1.253194,6.185737,10.039473,-0.601458,0.566556,0.62013,-16.348167,-35.030479,-28.517242,-179.421564,-35.58782,-1.546409,0
27:36.2,0.833467,3.460803,3.819457,0.201447,1.512275,0.372527,-13.556099,-34.534187,-29.991272,178.186882,-35.692187,4.194347,0
27:36.3,0.290396,5.180727,5.22219,0.814237,0.993124,0.891962,-15.778496,-34.855888,-28.198914,171.469721,-40.361888,2.993524,0
27:36.4,1.660347,5.158124,10.144255,0.133202,-0.164467,0.412011,-16.144875,-34.817673,-29.029785,173.181613,-38.716042,2.512985,0
27:36.5,1.335223,7.888147,10.554552,-0.668692,0.133081,-0.999522,-14.581421,-33.527061,-30.859619,176.34002,-34.364691,3.085077,0
27:36.6,1.627565,6.518794,7.980205,-0.525564,-0.533487,0.188592,-16.856674,-33.684601,-29.315887,175.81164,-35.300615,-1.448226,0
27:36.7,-0.462838,3.119962,3.962111,0.332854,-0.550668,-0.99704,-14.087067,-35.7127,-28.016693,-175.873658,-35.812151,1.096343,0
27:36.8,-2.252366,5.581743,5.783373,0.595505,-0.695766,-0.710971,-14.243668,-37.524315,-24.598755,-172.522938,-38.506692,-2.055981,0
27:36.9,-2.279011,6.772966,9.801468,-0.336253,-0.76419,-0.461833,-13.366783,-36.828697,-26.467987,-169.130925,-35.114261,-1.378212,0
27:37.0,-0.604742,6.231541,13.492492,0.144319,1.439706,0.771752,-13.570885,-35.302505,-28.827606,-173.805351,-33.566464,0.927774,0
27:37.1,0.363594,4.142486,7.763905,-0.538682,0.73731,0.26996,-11.531891,-34.038612,-30.660065,-176.115179,-32.874677,5.465803,0
27:37.2,0.141606,3.920198,3.631598,-0.228128,0.865134,0.403807,-12.189629,-33.78051,-30.794464,178.205332,-35.067373,6.623835,0
27:37.3,0.604293,5.37128,7.405101,0.709894,0.131318,1.355782,-15.467651,-33.937653,-29.479309,171.561993,-37.689685,2.747103,0
27:37.4,0.712668,5.769153,8.863369,-0.223296,-0.340347,-0.024327,-14.306282,-33.154083,-31.023438,174.596644,-35.185919,4.189652,0
27:37.5,3.42398,6.518495,12.332405,-0.491936,0.071396,-0.670877,-14.805183,-30.696342,-33.307343,176.164965,-29.155623,2.473349,0
27:37.6,1.060545,4.996909,7.236102,-0.224496,-0.520556,0.193034,-14.719131,-32.108093,-31.694122,178.578047,-31.010214,1.232022,0
27:37.7,-0.872985,3.84685,4.057163,-0.115728,-0.250983,-1.246847,-12.511055,-34.508392,-29.664948,-174.207495,-33.089612,2.761086,0
27:37.8,-2.867886,5.9389,8.23258,0.91272,-0.919807,-0.460911,-13.473671,-37.00576,-26.328491,-171.057631,-36.298764,-0.743738,0
27:37.9,-4.102668,8.970695,9.984088,-0.172894,-0.672825,-0.419606,-12.776802,-36.841461,-27.351593,-170.622032,-35.750534,1.263415,0
27:38.0,1.262325,5.696255,11.424243,0.105481,1.082713,0.753001,-13.683281,-35.081085,-29.063843,-174.712589,-33.570775,1.663091,0
27:38.1,0.861758,3.569178,5.571414,-0.077147,1.131226,0.315773,-11.454842,-34.131882,-30.880005,-176.158946,-33.138183,5.8156,0
27:38.2,-0.612377,4.133355,4.061354,0.322605,0.806322,0.236847,-10.814445,-34.719566,-29.677673,-178.853846,-36.36775,7.90831,0
27:38.3,0.052541,5.087471,9.646989,0.061494,-0.076568,0.672995,-13.05098,-34.792641,-29.913361,179.22529,-36.020951,5.605995,0
27:38.4,0.404459,6.195916,10.304272,-0.503385,-0.06891,-0.536698,-10.617935,-34.231987,-31.666595,-177.338568,-32.983947,7.461491,0
27:38.5,2.124831,7.022796,10.191257,-0.912265,-0.010454,-0.483097,-12.633705,-31.656479,-33.460327,-178.27496,-28.714532,4.227891,0
27:38.6,-0.498763,3.797753,6.121969,0.819475,-0.634601,-0.113765,-10.927361,-33.775597,-31.335632,-172.461788,-30.79054,4.332021,0
27:38.7,-1.791325,4.032315,4.839436,0.319475,-0.249806,-1.334865,-9.833702,-37.137177,-27.22818,-166.018002,-35.206852,4.230309,0
27:38.8,-3.323838,6.569389,8.927286,0.968467,-0.978112,-0.33229,-10.046181,-38.985672,-23.620117,-163.413974,-38.723285,2.416575,0
27:38.9,-3.487298,8.913664,9.972113,-0.073944,0.330882,-0.096257,-9.511101,-39.121063,-24.712738,-165.92859,-39.269166,5.355163,0
27:39.0,-0.441282,6.57373,9.927057,-0.710468,0.64596,0.659804,-9.971565,-37.095673,-26.983887,-170.457949,-36.773716,6.046689,0
27:39.1,-0.275128,3.526816,4.547843,-0.081747,0.762621,-0.035597,-8.324913,-36.769234,-28.007996,-169.967314,-36.269736,9.820737,0
27:39.2,0.231718,4.777316,5.178631,0.620449,0.672063,0.499464,-9.752594,-37.36039,-26.104523,-173.759192,-40.221248,9.27037,0
27:39.3,0.179028,6.052813,9.139395,0.256086,0.04229,0.371366,-10.111382,-37.566513,-25.565979,-173.268966,-40.607311,8.85797,0
27:39.4,-0.09625,8.170609,9.606723,-0.370146,-0.337098,-0.488058,-9.936874,-36.541023,-27.755402,-171.710936,-36.876173,7.65312,0
27:39.5,1.060096,6.807095,8.624166,-0.930106,-0.986727,0.471888,-13.146713,-35.293312,-27.641846,-173.30542,-35.323705,1.428198,0
27:39.6,-0.418081,3.742966,4.359684,0.081202,-0.260391,-0.905915,-10.985031,-36.513275,-26.302216,-166.866523,-35.361083,2.493702,0
27:39.7,-2.353556,5.571564,5.52995,0.657183,-0.6815,-0.5272,-11.410484,-38.694427,-23.680847,-164.506018,-38.359641,-0.67691,0
27:39.8,-2.76011,7.286697,10.202184,-0.083004,-0.757734,-0.249833,-11.800217,-38.043854,-24.365875,-162.80672,-36.445938,-1.143734,0
27:39.9,0.122745,6.949598,12.256363,0.042424,1.138735,0.627043,-12.656281,-36.590195,-26.067047,-168.110273,-35.413206,0.022221,0
27:40.0,0.619262,4.823869,7.55928,0.180266,0.778507,0.764953,-11.956467,-36.791435,-25.803833,-171.287491,-36.957844,3.08203,0
27:40.1,-0.563279,4.33738,2.951562,0.191382,0.81462,0.1688,-11.70015,-37.376518,-24.752106,-174.585785,-40.474617,5.714176,0
27:40.2,0.02889,5.580695,7.598349,0.455847,0.306218,0.87184,-14.268234,-36.578026,-24.937622,-179.176965,-41.196467,3.000893,0
27:40.3,0.141606,6.431376,8.229886,-0.178307,-0.245428,-0.098216,-13.518829,-36.754829,-25.066437,-176.936418,-40.347257,3.833799,0
27:40.4,3.109633,7.19868,11.335927,-0.487484,-0.157621,-0.300047,-14.881355,-34.256844,-26.937103,-177.722966,-35.444741,0.508837,0
27:40.5,1.272204,5.632936,6.560258,-0.22875,-0.365349,0.032693,-14.602341,-35.269806,-26.269684,-176.001286,-36.577107,0.345794,0
27:40.6,-0.320484,4.481381,3.541785,-0.022115,-0.231125,-0.795456,-12.634476,-36.777237,-24.537903,-170.743492,-38.302036,1.536915,0
27:40.7,-2.952011,7.432494,7.326814,0.66882,-0.907042,-0.398722,-13.171783,-38.064102,-21.101501,-168.691564,-40.47471,-2.53297,0
27:40.8,-4.135001,10.012679,11.534564,-0.465842,-0.621078,-0.226782,-13.060318,-36.618752,-23.729004,-168.663122,-37.008786,-0.912978,0
27:40.9,-0.011526,5.827681,9.348809,-0.055754,0.458907,0.346933,-13.111374,-36.006966,-24.046417,-171.122978,-37.381063,1.175029,0
27:41.0,1.536106,3.006947,5.363796,0.777776,1.043774,0.912371,-13.296539,-35.982307,-24.031586,-174.648491,-38.919992,2.856576,0
27:41.1,0.358804,4.521048,3.994294,0.318878,1.142388,0.479754,-13.873253,-35.621536,-22.839569,-179.723684,-42.599005,4.346244,0
27:41.2,0.775088,5.609585,8.023016,0.140001,0.07985,0.722986,-14.492195,-35.03347,-22.327423,178.242871,-42.418999,3.245804,0
27:41.3,0.199236,8.073162,9.72333,-0.550351,0.021658,-0.485768,-13.516808,-33.400711,-24.447906,-179.029995,-38.203042,4.703121,0
27:41.4,3.275788,7.628287,9.706415,-1.240042,-0.661373,0.125756,-17.678383,-31.131104,-24.370911,177.757106,-34.283481,-2.62206,0
27:41.5,0.782573,4.163292,4.856201,0.696709,-0.675626,-0.219887,-16.48243,-32.609489,-22.944061,-177.054824,-35.651942,-3.11383,0
27:41.6,-1.66843,4.925657,4.114644,0.303373,-0.550874,-1.147765,-15.16394,-34.421501,-18.793365,-171.468052,-38.795588,-4.423777,0
27:41.7,-1.992207,6.581663,10.468181,0.063979,-0.98291,-0.377269,-14.731415,-34.175186,-19.094727,-167.003707,-36.245584,-5.886188,0
27:41.8,-1.881438,7.129225,12.573703,-0.538704,0.966435,-0.317149,-13.20491,-32.713058,-20.771484,-167.974404,-34.467226,-1.124934,0
27:41.9,0.352218,5.332511,9.563313,-0.45749,0.696227,0.394621,-12.773933,-31.173004,-21.798462,-171.076133,-33.927012,2.359512,0
27:42.0,0.453108,4.074976,3.892955,-0.300969,0.49036,0.066052,-12.400482,-30.271477,-21.830017,-173.235278,-34.406829,5.286994,0
27:42.1,0.685125,5.13567,6.355334,1.002709,0.534339,0.808126,-14.276627,-30.335663,-19.951813,-177.479292,-38.479952,4.274603,0
27:42.2,1.511407,5.024601,9.366472,-0.037261,-0.332437,-0.012476,-12.887352,-30.660179,-20.135895,-173.446547,-36.301318,5.492422,0
27:42.3,2.169738,6.845864,11.505075,-0.666599,0.130945,-1.004449,-12.603882,-29.752617,-22.694275,-170.812921,-30.439841,3.805143,0
27:42.4,0.706381,5.317243,7.270082,-0.407122,-1.0761,0.243644,-14.003746,-30.079498,-20.967529,-169.785109,-31.718681,-1.250491,0
27:42.5,-1.198109,3.622168,3.984863,0.034747,-0.700881,-1.121915,-12.303673,-32.479515,-19.148651,-163.409275,-33.68745,-2.116016,0
27:42.6,-3.50586,6.326294,8.83373,0.983101,-1.252811,-0.238196,-13.088089,-34.384262,-16.439087,-162.070015,-36.623173,-7.510655,0
27:42.7,-3.948938,8.519384,11.832444,-0.859761,-0.283798,-0.418979,-12.49482,-33.979027,-19.199066,-162.53189,-34.430498,-4.323729,0
27:42.8,1.895359,6.095025,11.873908,-0.143231,1.342315,1.148242,-14.708557,-33.159019,-22.059784,-170.734252,-33.99035,-2.969031,0
27:42.9,2.244433,2.903662,4.833598,0.563075,1.418363,0.799304,-13.680237,-33.346962,-22.714172,-174.740185,-35.970428,1.854577,0
27:43.0,1.097368,5.015919,3.904481,1.022806,1.068494,0.927062,-15.971222,-34.276344,-21.052948,175.841752,-42.44213,1.455925,0
27:43.1,1.986519,5.481751,9.143736,0.067771,0.272247,1.16661,-18.146454,-33.578987,-22.121246,172.990871,-41.196305,-1.661989,0
27:43.2,1.175206,7.781718,10.357262,-0.387942,-0.053451,-1.07348,-14.769684,-33.684708,-24.454407,179.755938,-37.328085,2.326615,0
27:43.3,2.543062,7.594158,8.86262,-1.055716,-0.659368,-0.083654,-17.171219,-32.999886,-24.512817,178.832058,-35.835456,-2.525136,0
27:43.4,0.662373,3.716322,3.767815,0.176607,-0.795053,-0.78309,-14.376686,-35.282455,-23.859009,-172.761163,-36.322847,-0.64811,0
27:43.5,-1.917662,5.398524,4.582421,0.833113,-0.772344,-1.153734,-12.518921,-38.380905,-20.421173,-165.558741,-40.061754,-2.240855,0
27:43.6,-3.933071,7.718549,11.274105,-0.346226,-1.035222,-0.861162,-10.853088,-38.097382,-22.523895,-159.05509,-36.325694,-2.243954,0
27:43.7,0.316592,5.733377,13.142969,-0.611219,0.84098,0.123611,-10.669945,-35.865242,-25.960449,-160.794466,-31.747107,0.197537,0
27:43.8,2.145938,4.253704,6.501281,0.178622,0.983329,0.846335,-10.9161,-35.867554,-25.869354,-166.074852,-33.939852,2.170508,0
27:43.9,1.102457,4.948709,3.281626,0.431878,0.793726,0.712214,-12.470749,-36.542694,-23.936371,-173.034774,-39.065627,1.933969,0
27:44.0,1.110541,4.865782,7.484137,0.879311,0.322678,0.989365,-14.525642,-36.616768,-22.721619,-175.784326,-40.855517,0.233233,0
27:44.1,1.393153,6.962022,8.709189,-0.316455,-0.532246,-0.72791,-12.565308,-37.286995,-23.478088,-169.65922,-38.783185,1.360732,0
27:44.2,4.167484,7.420519,11.368559,-0.64223,-0.360904,-0.701419,-12.646385,-35.343742,-25.443359,-166.761872,-33.626044,-1.92644,0
27:44.3,1.390908,4.691993,5.675747,-0.12471,-0.894258,-0.173098,-12.157135,-36.259933,-24.535278,-162.244591,-33.785024,-3.898958,0
27:44.4,-1.528322,4.805158,3.42862,0.435247,-0.765764,-0.972529,-11.64492,-39.384529,-19.785126,-156.948206,-39.283859,-7.842084,0
27:44.5,-2.071692,7.416477,10.004595,0.886231,-1.689724,-0.409469,-12.723923,-39.919312,-18.146057,-153.644273,-39.889523,-12.91102,0
27:44.6,-1.652713,7.164402,12.178225,-0.796808,0.684056,-0.749246,-9.938438,-39.288971,-21.069153,-151.140214,-38.145037,-6.436654,0
27:44.7,1.100062,5.611381,9.227411,-0.694045,0.708315,0.243697,-10.465752,-38.401016,-22.513672,-155.797468,-36.976471,-3.091427,0
27:44.8,1.314866,4.772525,4.476292,0.144281,0.151903,0.900139,-11.665451,-38.172501,-23.25769,-161.903294,-37.652211,-2.360594,0
27:44.9,0.674946,5.099146,5.399871,1.380883,1.23727,1.267393,-13.592361,-39.400589,-20.265015,-168.886228,-43.765609,-2.037908,0
27:45.0,0.899779,5.62156,8.278684,0.011477,0.362671,-0.071781,-11.896332,-39.066353,-22.431122,-166.474902,-41.256295,1.15579,0
27:45.1,2.397415,7.952513,11.309133,-0.868383,-0.190561,-0.029444,-13.704285,-36.561729,-25.11734,-168.81052,-36.558763,-2.465346,0
27:45.2,1.368754,6.353089,7.568411,-0.718067,-0.735524,0.473421,-16.123856,-35.300575,-26.172546,-170.514073,-34.798828,-5.91929,0
27:45.3,-0.542322,4.363726,3.982768,-0.009719,-0.286414,-0.375333,-14.379143,-36.764069,-25.866425,-167.112642,-35.190784,-5.60613,0
27:45.4,-1.381328,6.575826,6.6601,0.5347,-0.460328,-0.387805,-13.790733,-38.475174,-23.813934,-164.892379,-38.236683,-5.552764,0
27:45.5,-1.323847,7.420519,8.797356,0.061054,0.320679,-0.523334,-11.442497,-39.289574,-23.994476,-162.548806,-37.887543,-0.902508,0
27:45.6,0.09146,6.299201,10.552007,0.296264,1.136096,0.885131,-13.359161,-38.093102,-24.869568,-168.59197,-37.4754,-2.027198,0
27:45.7,0.545915,4.493057,7.782616,-0.048379,0.437561,0.729874,-14.956833,-37.256165,-26.784637,-172.361475,-37.044141,-2.789953,0
27:45.8,-0.970582,5.046755,3.613186,-0.251271,1.051192,-0.173173,-12.908112,-37.707359,-26.826843,-173.709246,-38.253651,1.714856,0
27:45.9,0.551753,6.168972,8.331674,0.357562,0.27076,0.783046,-15.497902,-37.895103,-26.85495,-178.138482,-39.47385,-0.669217,0
27:46.0,1.127156,6.110743,9.297616,-0.379277,-0.263441,-0.416265,-13.811829,-37.635941,-28.923126,-174.702547,-36.711184,1.425449,0
27:46.1,3.312911,6.746171,10.41579,-0.278387,-0.258908,-0.109584,-16.06723,-36.570274,-29.822052,-175.42145,-34.489496,-2.055564,0
27:46.2,0.932112,5.160668,6.366112,0.195769,-0.456762,0.011141,-15.687889,-37.844666,-28.393555,-173.08487,-35.778348,-3.193138,0
27:46.3,-0.927471,4.546346,3.927832,-0.300839,-0.373648,-0.856407,-14.41301,-39.179741,-26.260651,-168.394401,-36.875912,-3.938388,0
27:46.4,-2.756368,6.663693,8.565787,0.500827,-1.107322,-0.299201,-15.612129,-40.555878,-23.66156,-166.069492,-38.248087,-7.468278,0
27:46.5,-3.788172,8.431966,11.764785,-0.55602,-0.322685,-0.589319,-13.740067,-40.37133,-25.526855,-163.694764,-36.996076,-3.655158,0
27:46.6,2.074536,6.218069,10.379865,-0.413097,0.540147,0.166115,-14.940323,-39.302956,-26.7565,-165.768639,-35.155102,-4.872641,0
27:46.7,1.800157,5.22219,4.77507,1.027576,-0.227015,1.147033,-17.029327,-38.345543,-26.433411,-172.290927,-36.963705,-5.629791,0
27:46.8,0.422571,5.66003,4.11659,0.571732,1.402013,0.804819,-16.793854,-39.144173,-25.518005,-177.889113,-41.636575,-2.240905,0
27:46.9,2.440974,4.415219,8.745114,0.745672,0.498872,0.346409,-15.437202,-39.825676,-24.319183,-175.643959,-42.577821,0.102372,0
27:47.0,1.169817,7.834109,7.741452,-0.330727,0.105694,-0.773442,-13.704178,-39.985207,-24.520294,-173.086769,-42.314997,1.621764,0
27:47.1,1.911525,7.758366,8.10759,-0.520306,-0.635121,0.144074,-16.197365,-38.433784,-25.539825,-174.239413,-38.968031,-2.793488,0
27:47.2,0.273631,4.846023,5.404811,-0.203695,-0.619475,-0.352784,-15.214699,-38.430511,-25.023041,-170.197,-37.577215,-3.709003,0
27:47.3,-1.498983,7.138505,5.331164,0.627545,-0.148058,-0.420429,-14.643654,-40.717964,-21.181519,-167.922566,-42.424404,-4.16187,0
27:47.4,-1.315614,8.873248,8.624166,0.508255,-0.039371,-0.426083,-13.194046,-41.469307,-20.188141,-165.251892,-44.008481,-1.877468,0
27:47.5,-0.795296,6.875353,8.94944,0.572746,0.765389,0.147735,-12.511559,-41.959465,-18.690094,-166.784644,-47.067305,0.810275,0
27:47.6,-0.070054,5.809719,6.193221,-0.009316,0.68729,0.110594,-12.584686,-41.569405,-18.816956,-168.914744,-47.910115,2.632085,0
27:47.7,-0.609233,6.497089,3.915408,-0.232432,0.519189,0.252713,-12.905243,-40.65522,-19.642639,-172.071794,-47.603521,4.334967,0
27:47.8,1.023422,7.25152,6.328689,0.59116,0.270533,0.642691,-14.530251,-41.269035,-17.53241,-176.100547,-51.377654,2.008337,0
27:47.9,0.944985,8.200846,6.545289,0.589411,-0.425278,-0.096151,-13.962296,-42.102463,-14.572113,-173.373953,-53.879561,2.09252,0
27:48.0,2.254462,8.414452,7.784412,-0.518587,-0.618934,-0.534641,-14.319046,-41.270035,-17.571136,-171.409469,-48.370341,0.095039,0
27:48.1,1.548081,5.687722,6.017487,-0.334296,-0.544746,0.483706,-15.268936,-40.471207,-18.019958,-172.192565,-46.63466,-3.625036,0
27:48.2,0.457748,5.057832,2.778672,-0.632812,-0.188709,-0.40815,-14.625122,-41.059204,-17.152618,-170.106314,-47.505364,-3.679687,0
27:48.3,-0.966839,7.442523,6.758296,0.559396,-0.770102,-0.156152,-15.064842,-41.068779,-16.423645,-168.286529,-47.360735,-6.230926,0
27:48.4,-3.136278,8.379575,9.49266,-1.196727,-0.809411,-0.079512,-15.785927,-39.699455,-19.840424,-169.322583,-41.953812,-6.353916,0
27:48.5,-0.040416,4.876409,12.992532,-2.059655,1.414307,0.463685,-14.851288,-32.974091,-30.437866,-169.917695,-27.699509,-1.405218,0
27:48.6,1.272953,4.698579,7.028185,-1.889644,1.146533,0.43645,-14.3955,-28.129593,-35.687988,-175.176072,-21.887308,1.020103,0
27:48.7,0.863554,5.03463,6.037994,1.232805,0.411495,1.544895,-17.641388,-29.256592,-32.81076,176.021328,-28.244802,-0.923255,0
